6.086435798733114133e-01,6.734423883518173559e-01,4.426342168517928832e-01,5.864505497789220811e-01,6.488384147967812821e-01,3.539955799413319615e-01,9.204144950189561136e-01,7.760318431159897168e-01,7.957719540483945142e-01,4.457661387958937182e-01,5.489007181421791115e-01,7.553384023350063758e-01,5.632004660553824316e-01,4.938594921655348191e-01,7.284393336448822254e-01,6.545584676138563873e-01,5.890282880422637035e-01,1.047506274587412523e-01,4.408165788499792681e-01,5.890741828343862840e-01,5.502705017434607049e-01,1.034544370537097802e+00,7.744606574106911445e-01,7.508981334568624044e-01,6.529073731219459109e-01,4.733893909837861291e-01,4.625756429915003354e-01,1.392429871842743583e-01,2.048322680487622283e-01,7.453672808978134556e-01,1.369532223790298209e-01,6.146229888053325041e-01,5.043544401916175701e-01,4.529156498344917847e-01,8.152838639621171613e-01,6.959894897252399959e-01,3.786154668842782178e-01,8.142977673609328448e-01,8.620637862136419916e-01,4.644103063111325591e-01,7.468684032793192484e-01,8.139151468556166114e-01,2.855798641098492574e-01,6.649583113165816739e-01,8.777592989430529347e-01,5.342626877969300914e-01,3.933242340690438210e-01,9.206055546025126990e-01,4.326232462778669685e-01,5.464395915744025833e-01
5.182757427489732560e-01,6.529109959021979215e-01,4.236422944572461047e-01,5.181492019766120727e-01,5.612238525909246656e-01,2.705141821661111723e-01,8.328479048013508468e-01,7.088754047313251538e-01,7.553835100907353439e-01,3.901367437399353988e-01,5.135069616042219343e-01,6.802756999812649141e-01,5.121013765964703701e-01,5.077794819023312423e-01,6.950148470730679318e-01,5.648533893480678358e-01,5.818653903618945522e-01,6.217476224321246553e-02,3.499529329981390102e-01,5.245053178195622223e-01,4.607010342011400028e-01,9.698625500951152389e-01,7.020425126229891122e-01,6.910471648447737980e-01,5.654451656403119975e-01,4.360861094749521327e-01,4.159204394232146607e-01,5.176510590156268438e-02,1.155296707560442837e-01,6.823803396259302545e-01,1.637167586809609165e-01,5.689464902721519390e-01,4.481384732981536501e-01,3.743863050086100319e-01,7.823410757080314637e-01,6.726217645549391611e-01,3.010394068705955495e-01,7.248723967499383081e-01,7.721929988442007842e-01,3.862994586910521999e-01,6.849524539017287639e-01,8.162289945842403638e-01,2.205925508669773494e-01,6.257316205562892808e-01,7.985888528911481155e-01,5.144829746697163753e-01,3.027755210333226699e-01,8.325355115116711557e-01,3.427892768640815602e-01,4.603848639703524426e-01
4.281370998698898478e-01,6.446625313084357600e-01,4.237327340907237616e-01,4.577792440074145430e-01,4.748494808673586753e-01,1.938346394481646473e-01,7.460813058809341314e-01,6.475431645056567431e-01,7.242129412997256876e-01,3.496209371547991385e-01,4.925603449497329422e-01,6.095431457165275679e-01,4.731065074811379167e-01,5.369466445020397716e-01,6.723067046110725586e-01,4.756057274182050598e-01,5.888202046890035346e-01,1.152718557541258515e-01,2.591211048930596172e-01,4.687559669188222089e-01,3.717824004723730980e-01,9.096777287072602691e-01,6.344028386955719023e-01,6.385712597768552490e-01,4.792674883371497163e-01,4.156603984264076179e-01,3.853988725113242642e-01,4.999535438418254568e-02,3.559275457168212947e-02,6.262925553964376890e-01,2.266694985832897746e-01,5.349464382347076663e-01,4.047365485362051651e-01,3.028638596019669893e-01,7.589178026670608812e-01,6.610352479709383777e-01,2.332995280235259927e-01,6.358679279323655731e-01,6.825972282312607886e-01,3.151293441176177823e-01,6.301080930737200658e-01,8.285714027656275737e-01,1.797085996078094938e-01,5.978624078339429548e-01,7.221882148062235274e-01,5.103701945059095912e-01,2.125346365419058248e-01,7.451476774794376645e-01,2.537222812604363886e-01,3.766179911634598976e-01
3.384108444036627028e-01,6.491653737977711724e-01,4.428938459597288602e-01,4.088691349820868792e-01,3.905390362114906644e-01,1.359952378173588383e-01,6.604300795693666126e-01,5.938424478975884435e-01,7.034866124788730080e-01,3.298360397834051438e-01,4.879250759901564427e-01,5.448298427555157142e-01,4.493780229294708217e-01,5.790615583899521024e-01,6.614195831996509956e-01,3.871319633019210671e-01,6.094095724231775035e-01,1.980868318692587948e-01,1.683725964936099440e-01,4.253085670251657846e-01,2.841263033406093985e-01,8.549401538686786095e-01,5.732356640353074573e-01,5.954235602896478241e-01,3.952155209123244806e-01,4.146141957591417682e-01,3.749715489180478478e-01,1.372892468221746931e-01,7.560076780694760523e-02,5.791119879125279368e-01,3.041115562832165664e-01,5.149409357673945253e-01,3.785817596688989539e-01,2.445747781149969491e-01,7.459113863134145817e-01,6.618489650433850846e-01,1.864443821223905617e-01,5.474896752798174004e-01,5.934010592137496376e-01,2.567384424370451890e-01,5.843299122670342349e-01,8.505058847086244267e-01,1.801615403186817843e-01,5.829817741576489576e-01,6.495355046569816215e-01,5.222945837523111923e-01,1.232794382084863444e-01,6.587136230107889512e-01,1.666565217595758763e-01,2.970806155322153752e-01
2.495422118540268352e-01,6.661610003332527619e-01,4.788417068301381585e-01,3.759188681085321448e-01,3.099811940940934707e-01,1.262791927832926375e-01,5.763916702876612508e-01,5.500131348558868760e-01,6.941407177871069534e-01,3.344812687505833715e-01,5.000549556848726818e-01,4.885336848017749478e-01,4.433738153353217193e-01,6.315392072785346311e-01,6.629361338598160902e-01,3.001173081130110165e-01,6.423236824483431473e-01,2.858637398359574755e-01,7.799876961209069315e-02,3.982103594960833548e-01,1.994047435769771559e-01,8.067593543616335960e-01,5.208264431276506956e-01,5.637500075787138520e-01,3.149955287381075997e-01,4.330879684221208281e-01,3.862692411065110631e-01,2.274335764305701613e-01,1.633799270718407359e-01,5.431647233620754411e-01,3.874500074899986379e-01,5.105776487861566348e-01,3.733169114157566804e-01,2.107985277201906704e-01,7.438684385165161839e-01,6.750180727654631063e-01,1.778292384170836737e-01,4.600986414509393163e-01,5.048163534643068662e-01,2.214760589499460697e-01,5.498868759526817085e-01,8.813165395753105313e-01,2.216981574325776749e-01,5.820867047622716450e-01,5.820359255037440560e-01,5.492125467940440764e-01,4.187553703536232852e-02,5.736646281487119969e-01,8.776496478663907419e-02,2.262776293494343505e-01
1.629396266013887484e-01,6.947335355263914991e-01,5.281603273438851831e-01,3.632972640964970967e-01,2.370326709801836573e-01,1.729950912887414927e-01,4.947876788047575469e-01,5.185640345357552805e-01,6.966335333947110131e-01,3.626193932830951150e-01,5.277957320261315033e-01,4.438685505709995538e-01,4.557951064732924107e-01,6.920268176667722093e-01,6.767731950195723378e-01,2.163287954226158494e-01,6.857907972508817673e-01,3.751365019736149220e-01,1.863344415292032819e-02,3.908766089829371904e-01,1.237960497794658860e-01,7.663725788479125445e-01,4.800518469509307828e-01,5.455526439904768710e-01,2.424409141729175488e-01,4.687801009129973218e-01,4.175325743519898714e-01,3.180145484533687394e-01,2.533770334698866034e-01,5.207819701036124904e-01,4.735831259705101104e-01,5.222490015500268479e-01,3.897896941800795823e-01,2.135045961776935730e-01,7.528783721299210363e-01,6.998457712524953633e-01,2.121652639241400629e-01,3.743858596221283364e-01,4.172318055050453500e-01,2.207207315772580225e-01,5.289975821164024650e-01,9.201125899415787401e-01,2.870040318688920622e-01,5.952405131885765144e-01,5.216929328608926886e-01,5.890727403776210291e-01,6.955802413812514629e-02,4.907204768389026306e-01,6.449749098996021557e-02,1.751427893006160530e-01
8.577123495671493125e-02,7.335308092738845875e-01,5.874910380022830836e-01,3.730735784010977274e-01,1.811354629579751685e-01,2.458393751476764810e-01,4.170518931931612161e-01,5.018288756588245025e-01,7.108404665921883581e-01,4.094346069056694071e-01,5.688676301320018114e-01,4.146116987700660395e-01,4.852286869714114714e-01,7.586096263803933093e-01,7.022025184916386165e-01,1.416169350395636295e-01,7.379476069539083749e-01,4.650430591332376795e-01,1.055445355951695335e-01,4.043842277055325063e-01,8.612737308196506680e-02,7.350665858988557622e-01,4.540581461024566501e-01,5.421904731770929020e-01,1.867148600460070140e-01,5.181438092084088565e-01,4.647490524078558560e-01,4.087406443761129604e-01,3.438537661695739711e-01,5.137402548837300964e-01,5.612242099063440293e-01,5.489329236555227087e-01,4.254824793408066297e-01,2.515181439379672312e-01,7.725543785080762893e-01,7.351512881801949284e-01,2.737403816922158728e-01,2.918365195687475655e-01,3.314439320850511295e-01,2.547795618824241770e-01,5.232881986076123315e-01,9.659315338656254690e-01,3.634847639860576685e-01,6.215516216244633130e-01,4.712652436855490068e-01,6.394587162100460187e-01,1.563714372287983156e-01,4.111593629968797736e-01,1.309434461322903087e-01,1.633329023956899828e-01
6.850532925984662014e-02,7.810307954780015827e-01,6.541154337332211188e-01,4.036233148171695650e-01,1.611350903186515859e-01,3.278346956897636999e-01,3.458014006579498978e-01,5.012830293736264542e-01,7.360835214851639829e-01,4.693713485514427464e-01,6.206297761475837449e-01,4.041229069107565297e-01,5.288416311118102620e-01,8.298222138904211009e-01,7.380268890880602450e-01,9.920411993964767250e-02,7.970904692605476072e-01,5.552761395423000401e-01,1.961147248653195285e-01,4.368038190606853832e-01,1.266462767277427293e-01,7.140362276257415930e-01,4.454399138885062892e-01,5.539334108040423477e-01,1.657593847147122990e-01,5.776851422634996513e-01,5.236208603035213960e-01,4.995332504088190739e-01,4.345109854652698944e-01,5.226596704864456822e-01,6.497639132238723914e-01,5.885911843444479041e-01,4.760919735985894019e-01,3.121977473221099197e-01,8.021119528126979814e-01,7.795124258457974964e-01,3.483997509815413007e-01,2.161046713632077398e-01,2.493124009531014484e-01,3.124684008343883157e-01,5.332462173152285878e-01,1.017825707390513701e+00,4.454210654571693628e-01,6.594470871184434646e-01,4.342202622828648662e-01,6.980953363115957044e-01,2.461597582912364579e-01,3.373816084688079364e-01,2.160123570261664183e-01,1.980130549433546383e-01
1.362282940141290588e-01,8.357509505696060215e-01,7.260283562816262082e-01,4.507422303146222387e-01,1.888064386746383938e-01,4.135735358856995059e-01,2.859262638163902470e-01,5.169777782390651000e-01,7.712798615424883986e-01,5.380623764137387743e-01,6.806475960671570791e-01,4.138317044222203922e-01,5.834628998453971205e-01,9.045717996140493211e-01,7.828204734292530942e-01,1.271080292428452552e-01,8.617822545892900310e-01,6.456988678974123763e-01,2.868993101873895668e-01,4.843526005267236867e-01,2.029520312438384821e-01,7.042027233552848875e-01,4.551851560519080686e-01,5.798644932809733366e-01,1.913603951762224142e-01,6.445898949913813070e-01,5.906731935156698254e-01,5.903616812810600356e-01,5.252552456025545435e-01,5.467596413233148933e-01,7.388792625544446935e-01,6.388119460882051293e-01,5.374204006045918414e-01,3.849706257599402881e-01,8.405092471234327789e-01,8.314810401596659517e-01,4.293714813084352766e-01,1.573619915290856153e-01,1.760316988045050879e-01,3.832613604956805475e-01,5.580335207870580350e-01,1.074915580729947306e+00,5.302900810103842177e-01,7.070667547240501172e-01,4.141647438037187046e-01,7.630829836819845724e-01,3.365503222179410669e-01,2.740977384948661277e-01,3.044755872857460854e-01,2.612845104727794521e-01
2.212514601194758013e-01,8.963699525491692910e-01,8.018081068210771711e-01,5.098570669079717232e-01,2.487169431301373690e-01,5.011381486516467421e-01,2.458819646598749409e-01,5.475182767816979545e-01,8.151412096084947878e-01,6.125697279045054788e-01,7.469336473777304919e-01,4.424103613637456189e-01,6.463074599267750742e-01,9.820510512239166712e-01,8.351412998918207320e-01,1.974850306858725313e-01,9.308667923102639241e-01,7.362413717151461423e-01,3.777437433300517289e-01,5.430710814340973247e-01,2.878691840489356335e-01,7.060340709640009482e-01,4.821817377887718248e-01,6.182008816663074890e-01,2.495802889352442822e-01,7.167991590536361146e-01,6.634302753816710974e-01,6.812116071735713208e-01,6.160480842742716012e-01,5.841643366117106329e-01,8.283844994324797151e-01,6.973167968749927059e-01,6.062233080383827577e-01,4.641833953568351712e-01,8.865984980344823185e-01,8.897250759667281184e-01,5.136791255248747134e-01,1.391159815873072303e-01,1.278535774274618952e-01,4.611625873160137279e-01,5.958021357170515397e-01,1.136418379527979861e+00,6.168825715198963389e-01,7.625911244730035898e-01,4.135777150729955665e-01,8.329364165120888286e-01,4.271609822186477889e-01,2.301340551178812366e-01,3.940537027868156184e-01,3.374298645052035139e-01
6.243690536886017384e-01,5.870291422885238752e-01,3.572115875122194861e-01,5.349236441932624375e-01,6.324498833654726981e-01,3.336771344353699487e-01,9.014782127428260239e-01,7.208847811661721616e-01,7.179146143024253135e-01,3.837001103804897340e-01,4.700222302508679784e-01,7.108617586992564963e-01,4.948719035245383591e-01,4.031734425839578750e-01,6.471423000005485093e-01,6.742719558308797323e-01,4.994249090954515080e-01,8.939832531988503583e-02,4.475804398987962562e-01,5.331487948603090832e-01,5.715920837975276836e-01,9.750055905116646882e-01,7.259933764160662051e-01,6.882152192054459272e-01,6.816727416876809942e-01,3.966627150678520564e-01,3.925110466776699503e-01,1.783509226356847222e-01,2.354727720162141658e-01,6.858824544322444927e-01,4.605453220911052969e-02,5.415450565862456322e-01,4.414734697034465860e-01,4.192094039403219119e-01,7.333514575331530061e-01,6.104857452496331716e-01,3.459631679890216027e-01,8.345522493505124206e-01,8.538523845970098503e-01,4.296530947927641453e-01,6.862655519257833125e-01,7.230533153523328593e-01,2.411769821521116408e-01,5.872366089831253522e-01,8.390073673693216882e-01,4.483246332079021679e-01,4.105466789842538988e-01,9.035009584953410666e-01,4.297594075956918114e-01,5.267560874228223167e-01
5.366558053398844397e-01,5.633571975549793720e-01,3.333884550760569110e-01,4.590181404803082010e-01,5.421934886827763922e-01,2.433217667616277557e-01,8.118717620049362704e-01,6.480384136916575999e-01,6.728689604194860729e-01,3.173720262168674977e-01,4.281568616395163840e-01,6.305262610898930697e-01,4.358339773870321676e-01,4.201090680335285987e-01,6.092741019450933493e-01,5.875842359636614942e-01,4.909564626440923174e-01,2.975008700827613123e-02,3.584355580923856421e-01,4.608091502997742617e-01,4.859684435073947650e-01,9.060834470378542616e-01,6.481826611789303083e-01,6.223651381279320383e-01,5.984295482586065029e-01,3.513045529252360466e-01,3.362714799161534707e-01,1.228823352398545621e-01,1.638239089754605637e-01,6.168511050269748219e-01,1.008365602844523840e-01,4.890907264894724382e-01,3.759700976952821128e-01,3.328198369463575279e-01,6.965444279936491290e-01,5.837049884128111543e-01,2.587770591261907005e-01,7.475537402334363479e-01,7.630150395929296003e-01,3.437326301676928986e-01,6.183104883867004409e-01,7.256569452303203160e-01,1.589702847484396886e-01,5.424180492065138193e-01,7.557884172048418003e-01,4.245598760999442778e-01,3.248347867085666918e-01,8.135814481445603485e-01,3.391677513119429332e-01,4.368408993787096795e-01
4.502122656792015842e-01,5.537764375088561897e-01,3.335033706951101018e-01,3.895906749718222040e-01,4.521986244262580779e-01,1.536210495895663219e-01,7.225907834964406806e-01,5.803116370408231139e-01,6.376776418575454963e-01,2.659945937533317872e-01,4.027959681650251644e-01,5.534719364421288867e-01,3.892726593969836335e-01,4.549322211549760020e-01,5.832371719240809771e-01,5.023909740908966137e-01,4.991794759012033178e-01,1.015232354980868390e-01,2.704676339083846859e-01,3.961961649246494299e-01,4.026686460006539958e-01,8.413485704658920650e-01,5.742334320361363043e-01,5.635294445989490475e-01,5.177711987548166972e-01,3.256030725423210148e-01,2.976927731873919569e-01,1.221473601229269290e-01,1.214825604973816670e-01,5.541703012702864362e-01,1.863971469872862663e-01,4.490849827426875440e-01,3.230125335524923202e-01,2.496606816060550349e-01,6.701289522427753553e-01,5.703148905692362325e-01,1.754124043988907755e-01,6.616076063196372203e-01,6.721970687008386180e-01,2.612113182482718732e-01,5.569418326001378539e-01,7.395125421803203647e-01,9.436979764734051979e-02,5.100164093850314551e-01,6.745574795553007652e-01,4.195665532534737507e-01,2.429312541625716915e-01,7.239091490580845667e-01,2.488076992478327476e-01,3.474433186362920756e-01
